"tumbol_ID","poor.household.CNT","poor.JPT.CNT","poor.JPT.MOFreg.CNT","poor.JPT.MOFval.CNT","poor.JPT.MOFval.health","poor.JPT.MOFval.living","poor.JPT.MOFval.education","poor.JPT.MOFval.income","poor.JPT.MOFval.accessibility","JPT.MOFval.pov.rate","poor.JPT.MOFval.ind1.CNT","poor.JPT.MOFval.ind2.CNT","poor.JPT.MOFval.ind3.CNT","poor.JPT.MOFval.ind4.CNT","poor.JPT.MOFval.ind5.CNT","poor.JPT.MOFval.ind6.CNT","poor.JPT.MOFval.ind7.CNT","poor.JPT.MOFval.ind8.CNT","poor.JPT.MOFval.ind9.CNT","poor.JPT.MOFval.ind10.CNT","poor.JPT.MOFval.ind11.CNT","poor.JPT.MOFval.ind12.CNT","poor.JPT.MOFval.ind13.CNT","poor.JPT.MOFval.ind14.CNT","poor.JPT.MOFval.ind15.CNT","poor.JPT.MOFval.ind16.CNT","poor.JPT.MOFval.ind17.CNT","poor.JPT.MOFval.ind18.CNT","poor.JPT.MOFval.ind19.CNT","poor.JPT.MOFval.ind20.CNT","poor.JPT.MOFval.ind21.CNT","poor.JPT.MOFval.ind22.CNT","poor.JPT.MOFval.ind23.CNT","poor.JPT.MOFval.ind24.CNT","poor.JPT.MOFval.ind25.CNT","poor.JPT.MOFval.ind26.CNT","poor.JPT.MOFval.ind27.CNT","poor.JPT.MOFval.ind28.CNT","poor.JPT.MOFval.ind29.CNT","poor.JPT.MOFval.ind30.CNT","poor.JPT.MOFval.ind31.CNT","province_ID"
"300103",101,280,49,41,39,0,0,0,2,0.934153565732513,0,0,0,2,36,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,31,7,4,0,2,0,0,0,0,"30"
"300104",28,84,17,14,14,0,0,0,0,0.162866449511401,0,0,0,3,1,9,10,0,0,0,7,0,1,0,0,0,0,0,1,8,1,0,7,2,1,0,0,0,0,2,0,"30"
"300105",88,271,63,49,49,0,0,0,0,0.731780167264038,0,0,0,2,43,14,4,0,0,0,16,2,20,1,0,0,0,0,2,16,14,0,9,20,14,0,0,0,0,0,2,"30"
"300106",332,908,267,184,184,0,0,0,0,1.81298650113312,0,0,0,166,14,141,10,0,0,0,159,152,7,0,0,7,0,0,1,7,11,0,11,17,57,154,0,0,0,0,0,"30"
"300107",40,52,13,10,10,0,0,0,0,0.176397953783736,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,8,0,0,0,0,0,0,0,0,"30"
"300108",3,8,3,3,3,0,0,0,0,0.0455028060063704,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"30"
"300109",10,33,15,12,12,0,0,0,0,0.359389038634322,0,0,0,0,9,0,3,0,0,0,6,0,5,0,0,0,0,0,0,0,0,0,3,5,5,0,0,0,0,0,0,"30"
"300110",30,51,7,5,5,0,0,0,0,0.0832778147901399,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,"30"
"300111",461,1387,260,217,216,0,0,0,1,1.80247528864524,0,0,0,126,9,11,127,0,0,0,105,6,152,1,0,7,0,0,2,3,28,0,135,43,35,57,1,0,0,61,9,"30"
"300112",60,66,15,11,11,0,0,0,0,0.215728574230241,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,2,"30"
"300113",90,204,47,29,29,0,0,0,0,0.231075697211155,0,0,0,0,0,0,29,0,0,0,0,1,1,0,0,1,0,0,0,0,4,0,19,2,3,0,0,0,0,0,0,"30"
"300114",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"30"
"300115",12,33,4,2,2,0,0,0,0,0.0362187613183629,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,"30"
"300116",15,15,4,4,4,0,0,0,0,0.0601956358164033,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"30"
"300117",168,528,116,97,97,0,0,0,0,1.0335641981886,0,0,0,43,45,28,18,0,0,0,48,5,25,0,1,4,0,0,4,28,37,0,7,67,54,8,0,0,0,12,19,"30"
"300118",91,226,69,63,61,0,0,0,2,1.03618421052632,0,0,0,6,30,11,27,0,0,0,12,4,7,0,0,1,0,1,3,6,6,0,23,6,7,2,2,0,0,0,7,"30"
