"village_ID","poor.household.CNT","poor.JPT.CNT","poor.JPT.MOFreg.CNT","poor.JPT.MOFval.CNT","poor.JPT.MOFval.health","poor.JPT.MOFval.living","poor.JPT.MOFval.education","poor.JPT.MOFval.income","poor.JPT.MOFval.accessibility","JPT.MOFval.pov.rate","poor.JPT.MOFval.ind1.CNT","poor.JPT.MOFval.ind2.CNT","poor.JPT.MOFval.ind3.CNT","poor.JPT.MOFval.ind4.CNT","poor.JPT.MOFval.ind5.CNT","poor.JPT.MOFval.ind6.CNT","poor.JPT.MOFval.ind7.CNT","poor.JPT.MOFval.ind8.CNT","poor.JPT.MOFval.ind9.CNT","poor.JPT.MOFval.ind10.CNT","poor.JPT.MOFval.ind11.CNT","poor.JPT.MOFval.ind12.CNT","poor.JPT.MOFval.ind13.CNT","poor.JPT.MOFval.ind14.CNT","poor.JPT.MOFval.ind15.CNT","poor.JPT.MOFval.ind16.CNT","poor.JPT.MOFval.ind17.CNT","poor.JPT.MOFval.ind18.CNT","poor.JPT.MOFval.ind19.CNT","poor.JPT.MOFval.ind20.CNT","poor.JPT.MOFval.ind21.CNT","poor.JPT.MOFval.ind22.CNT","poor.JPT.MOFval.ind23.CNT","poor.JPT.MOFval.ind24.CNT","poor.JPT.MOFval.ind25.CNT","poor.JPT.MOFval.ind26.CNT","poor.JPT.MOFval.ind27.CNT","poor.JPT.MOFval.ind28.CNT","poor.JPT.MOFval.ind29.CNT","poor.JPT.MOFval.ind30.CNT","poor.JPT.MOFval.ind31.CNT","province_ID"
"7601030101",20,86,19,16,0,0,0,16,0,1.74102285092492,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,3,0,0,0,0,0,0,"76"
"7601030201",15,51,24,16,0,0,0,16,0,3.58744394618834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,0,0,3,3,0,0,0,0,0,0,"76"
"7601030301",24,86,17,13,0,0,0,13,0,3.45744680851064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,0,0,3,4,0,0,0,0,0,0,"76"
"7601030401",16,69,9,8,0,0,0,8,0,3.21285140562249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,5,5,0,0,0,0,0,0,"76"
"7601030501",2,15,5,5,0,0,0,5,0,1.73010380622837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,1,5,0,0,0,0,0,0,"76"
"7601030601",36,132,31,25,0,0,0,25,0,10.3734439834025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,16,0,0,2,2,0,0,0,0,0,0,"76"
"7601030701",17,51,13,10,0,0,0,10,0,5.18134715025907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,0,1,2,0,0,0,0,0,0,"76"
"7601030801",3,10,3,2,0,0,0,2,0,1.37931034482759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"76"
"7601030901",18,78,19,17,0,0,0,17,0,2.41820768136558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,"76"
"7601040101",6,20,5,1,0,0,0,1,0,0.328947368421053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"76"
"7601040201",10,32,11,9,0,0,0,9,0,4.81283422459893,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,2,0,0,0,0,0,0,"76"
"7601040301",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"76"
"7601040401",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"76"
"7601040501",15,65,10,6,0,0,0,6,0,1.33333333333333,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,"76"
"7601040601",19,101,25,20,0,0,0,20,3,4.739336492891,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,2,18,0,0,10,11,0,3,0,0,0,0,"76"
"7601040701",20,72,12,9,0,0,0,9,0,3.78151260504202,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,3,0,0,0,0,0,0,"76"
"7601040801",10,39,7,7,0,0,0,7,0,2.3972602739726,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,"76"
"7601040901",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"76"
"7601050101",42,157,41,36,0,0,0,36,0,8.16326530612245,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,0,0,16,12,0,0,0,0,0,0,"76"
"7601050201",86,310,43,38,0,0,0,38,0,2.8657616892911,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0,0,18,16,0,0,0,0,0,0,"76"
"7601050301",27,128,31,27,0,0,0,27,0,8.46394984326019,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,0,0,11,2,0,0,0,0,0,0,"76"
"7601050401",43,172,38,22,0,0,0,22,0,6.3768115942029,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,5,7,0,0,0,0,0,0,"76"
"7601050501",16,74,9,6,0,0,0,6,0,2.39043824701195,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,3,0,0,0,0,0,0,"76"
"7601050601",29,104,22,15,0,0,0,15,0,7.35294117647059,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,5,2,0,0,0,0,0,0,"76"
"7601050701",22,90,14,11,0,0,0,11,0,5.16431924882629,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,6,3,0,0,0,0,0,0,"76"
"7601050801",58,179,40,32,0,0,0,32,0,3.75586854460094,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,3,29,0,0,11,8,0,0,0,0,0,0,"76"
"7601050901",124,415,50,40,0,0,0,40,0,2.36546422235364,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,9,31,0,0,13,15,0,0,0,0,0,0,"76"
"7601060101",15,40,3,2,0,0,0,2,0,0.662251655629139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"76"
"7601060201",21,51,12,11,0,0,0,11,0,1.36138613861386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,0,0,0,"76"
"7601060301",17,69,17,16,0,0,0,16,0,3.10679611650485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,1,0,0,0,0,0,0,"76"
"7601060401",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"76"
"7601060501",1,3,1,1,0,0,0,1,0,0.373134328358209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"76"
"7601060601",8,23,9,5,0,0,0,5,0,2.89017341040462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,"76"
"7601060701",3,13,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"76"
