"tumbol_ID","poor.household.CNT","poor.JPT.CNT","poor.JPT.MOFreg.CNT","poor.JPT.MOFval.CNT","poor.JPT.MOFval.health","poor.JPT.MOFval.living","poor.JPT.MOFval.education","poor.JPT.MOFval.income","poor.JPT.MOFval.accessibility","JPT.MOFval.pov.rate","poor.JPT.MOFval.ind1.CNT","poor.JPT.MOFval.ind2.CNT","poor.JPT.MOFval.ind3.CNT","poor.JPT.MOFval.ind4.CNT","poor.JPT.MOFval.ind5.CNT","poor.JPT.MOFval.ind6.CNT","poor.JPT.MOFval.ind7.CNT","poor.JPT.MOFval.ind8.CNT","poor.JPT.MOFval.ind9.CNT","poor.JPT.MOFval.ind10.CNT","poor.JPT.MOFval.ind11.CNT","poor.JPT.MOFval.ind12.CNT","poor.JPT.MOFval.ind13.CNT","poor.JPT.MOFval.ind14.CNT","poor.JPT.MOFval.ind15.CNT","poor.JPT.MOFval.ind16.CNT","poor.JPT.MOFval.ind17.CNT","poor.JPT.MOFval.ind18.CNT","poor.JPT.MOFval.ind19.CNT","poor.JPT.MOFval.ind20.CNT","poor.JPT.MOFval.ind21.CNT","poor.JPT.MOFval.ind22.CNT","poor.JPT.MOFval.ind23.CNT","poor.JPT.MOFval.ind24.CNT","poor.JPT.MOFval.ind25.CNT","poor.JPT.MOFval.ind26.CNT","poor.JPT.MOFval.ind27.CNT","poor.JPT.MOFval.ind28.CNT","poor.JPT.MOFval.ind29.CNT","poor.JPT.MOFval.ind30.CNT","poor.JPT.MOFval.ind31.CNT","province_ID"
"670102",4,12,6,5,0,0,0,5,0,0.0698812019566736,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,"67"
"670103",25,63,17,15,0,6,0,9,0,0.187312687312687,0,0,0,0,0,0,0,1,0,0,5,0,0,0,0,0,0,0,0,0,0,9,3,2,1,0,0,0,0,0,0,"67"
"670104",5,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"67"
"670105",7,17,9,7,0,7,0,0,0,0.079699419332802,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,"67"
"670106",17,40,17,15,0,2,0,13,0,0.150225338007011,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,11,6,0,0,0,0,0,0,0,0,"67"
"670107",60,207,114,84,0,0,0,84,1,1.0146152917019,0,0,0,0,0,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,84,0,14,28,37,0,1,0,0,0,0,"67"
"670108",8,27,8,4,0,3,0,1,0,0.0546896363139185,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,"67"
"670109",4,7,2,1,0,1,0,0,0,0.00980488283165016,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"67"
"670110",79,263,105,82,0,1,0,81,0,1.12544606093879,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,0,3,29,57,0,0,29,29,0,0,0,0,0,4,"67"
"670111",2,5,2,2,0,0,0,2,0,0.0205254515599343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,"67"
"670112",36,127,61,48,0,0,0,48,0,0.678061873145925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,46,0,0,24,24,0,0,0,0,0,0,"67"
"670113",187,652,219,182,0,2,0,180,0,1.76853561364299,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,0,0,0,0,11,171,0,0,81,77,2,0,0,0,0,0,"67"
"670114",4,24,8,3,0,2,0,0,1,0.0494722955145119,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"67"
