"tumbol_ID","poor.household.CNT","poor.JPT.CNT","poor.JPT.MOFreg.CNT","poor.JPT.MOFval.CNT","poor.JPT.MOFval.health","poor.JPT.MOFval.living","poor.JPT.MOFval.education","poor.JPT.MOFval.income","poor.JPT.MOFval.accessibility","JPT.MOFval.pov.rate","poor.JPT.MOFval.ind1.CNT","poor.JPT.MOFval.ind2.CNT","poor.JPT.MOFval.ind3.CNT","poor.JPT.MOFval.ind4.CNT","poor.JPT.MOFval.ind5.CNT","poor.JPT.MOFval.ind6.CNT","poor.JPT.MOFval.ind7.CNT","poor.JPT.MOFval.ind8.CNT","poor.JPT.MOFval.ind9.CNT","poor.JPT.MOFval.ind10.CNT","poor.JPT.MOFval.ind11.CNT","poor.JPT.MOFval.ind12.CNT","poor.JPT.MOFval.ind13.CNT","poor.JPT.MOFval.ind14.CNT","poor.JPT.MOFval.ind15.CNT","poor.JPT.MOFval.ind16.CNT","poor.JPT.MOFval.ind17.CNT","poor.JPT.MOFval.ind18.CNT","poor.JPT.MOFval.ind19.CNT","poor.JPT.MOFval.ind20.CNT","poor.JPT.MOFval.ind21.CNT","poor.JPT.MOFval.ind22.CNT","poor.JPT.MOFval.ind23.CNT","poor.JPT.MOFval.ind24.CNT","poor.JPT.MOFval.ind25.CNT","poor.JPT.MOFval.ind26.CNT","poor.JPT.MOFval.ind27.CNT","poor.JPT.MOFval.ind28.CNT","poor.JPT.MOFval.ind29.CNT","poor.JPT.MOFval.ind30.CNT","poor.JPT.MOFval.ind31.CNT","province_ID"
"820102",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"82"
"820103",2,6,3,2,0,1,0,1,0,0.0884564352056612,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"82"
"820104",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"82"
"820105",3,10,2,2,0,2,0,0,0,0.105429625724829,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,"82"
"820106",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"82"
"820107",4,12,3,2,0,0,0,2,0,0.118623962040332,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,"82"
"820108",334,1192,219,203,0,196,0,34,0,7.56333830104322,0,0,0,0,1,45,0,1,0,0,196,0,15,0,0,0,0,0,0,14,21,0,187,0,136,0,0,0,0,0,0,"82"
"820109",146,490,126,97,0,73,0,36,0,4.78068013799901,0,0,0,0,0,2,0,0,0,0,73,0,0,0,0,0,0,0,0,10,29,0,3,38,40,1,0,0,0,0,0,"82"
"820151",388,1101,239,208,0,47,0,201,0,6.79960771493952,0,0,0,11,1,52,36,6,1,1,44,9,35,2,1,0,0,0,5,68,128,83,133,35,63,17,0,0,0,9,18,"82"
"820201",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"82"
"820202",6,28,3,2,0,0,0,2,0,0.0931532370749884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,"82"
"820203",1,5,3,2,0,0,0,2,0,0.045475216007276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,"82"
"820251",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"82"
"820301",19,53,18,13,0,0,0,13,0,1.19047619047619,0,0,0,0,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,7,10,0,0,3,3,3,0,0,0,0,0,"82"
"820302",103,338,80,66,0,13,0,53,0,3.7037037037037,0,0,0,1,1,23,3,1,0,0,13,0,4,0,0,0,0,0,0,27,27,0,40,24,41,21,0,0,0,0,0,"82"
"820303",101,338,79,67,0,20,0,57,0,3.60991379310345,0,0,0,1,9,26,3,6,0,0,20,0,5,0,0,0,0,0,0,37,22,0,12,20,42,14,0,0,0,0,0,"82"
"820304",80,275,76,60,0,18,0,51,0,3.41491178144565,0,0,0,7,1,48,3,6,0,0,15,0,10,0,0,0,0,0,0,26,29,0,18,13,26,19,0,0,0,0,0,"82"
"820305",47,202,19,18,0,0,0,18,0,0.907715582450832,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,7,13,0,7,9,9,5,0,0,0,0,0,"82"
"820351",25,57,14,10,0,0,0,10,0,1.44717800289436,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,8,0,6,1,1,0,0,0,0,0,0,"82"
"820401",101,358,91,69,0,3,0,66,0,2.80601870679138,0,0,0,0,0,59,0,0,0,0,3,0,0,0,0,0,0,0,0,25,44,0,4,28,26,0,0,0,0,0,0,"82"
"820402",29,114,24,19,0,16,0,3,0,0.736434108527132,0,0,0,0,0,12,0,0,0,0,16,0,0,0,0,0,0,0,0,3,0,0,0,12,6,0,0,0,0,0,0,"82"
"820403",2,5,1,1,0,0,0,1,0,0.0288933834151979,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,"82"
"820404",11,37,10,10,0,3,0,7,0,0.449236298292902,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,2,0,0,0,0,1,6,7,1,1,0,0,0,0,0,0,"82"
"820405",602,2129,492,396,0,319,0,128,0,9.21787709497207,0,0,0,1,14,94,1,2,0,0,319,14,35,0,0,0,0,0,0,78,72,0,189,54,200,1,0,0,0,0,1,"82"
"820406",488,1664,406,319,0,86,0,258,0,4.14393348921798,0,0,4,2,13,52,13,0,0,0,86,2,10,0,0,4,0,0,0,106,183,0,153,72,150,4,0,0,0,6,5,"82"
"820407",368,1330,241,215,0,171,0,89,0,6.188831318365,0,0,0,37,58,175,1,39,0,0,163,25,35,1,0,0,0,0,2,60,39,1,129,1,107,0,0,0,0,0,0,"82"
"820451",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"82"
"820502",372,638,135,116,0,72,0,48,0,1.89728491985607,0,0,0,1,5,23,1,1,0,0,71,0,10,0,0,0,0,0,0,32,25,0,14,22,47,14,0,0,0,3,0,"82"
"820503",17,68,22,16,0,0,0,16,0,1.21765601217656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,0,9,2,7,0,0,0,0,0,0,"82"
"820504",268,915,260,219,0,1,0,218,0,3.77846790890269,0,0,2,0,0,16,2,1,0,0,0,0,0,0,0,0,0,0,0,56,177,0,158,41,62,0,1,0,0,0,1,"82"
"820505",103,335,102,78,0,1,0,77,0,6.21513944223108,0,0,2,0,0,48,2,1,0,0,0,1,0,0,0,0,0,0,0,25,61,0,22,9,25,0,0,0,0,0,0,"82"
"820506",116,376,107,86,0,31,0,63,0,2.1505376344086,0,0,0,1,0,35,0,2,0,0,31,0,0,1,0,0,2,0,0,32,40,0,7,6,20,1,0,0,0,1,2,"82"
"820507",3,9,4,4,0,4,0,0,0,0.107845780533837,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"82"
"820508",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"82"
"820551",21,48,27,23,0,4,0,21,0,1.16161616161616,0,0,0,0,0,0,2,2,0,0,4,0,0,0,0,0,0,0,0,3,0,20,22,0,2,0,0,0,0,0,0,"82"
"820601",85,298,65,60,0,0,0,60,0,1.55722813392162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,25,2,52,0,3,0,0,0,0,0,0,"82"
"820602",128,500,108,95,0,1,0,94,0,2.34625833539145,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,63,34,0,78,3,2,0,0,0,0,0,0,"82"
"820603",3,11,8,7,0,0,0,7,0,2.36486486486486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,6,0,0,0,0,0,0,0,0,"82"
"820605",78,328,67,54,0,0,0,54,0,2.13185945519147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,19,0,45,0,6,0,0,0,0,0,0,"82"
"820651",160,480,61,53,0,19,0,34,0,2.34720992028344,0,0,0,0,0,1,1,0,0,0,19,0,8,0,0,0,0,0,0,29,8,0,45,4,5,0,0,0,0,0,1,"82"
"820701",6,22,8,8,0,6,0,3,0,0.29038112522686,0,0,0,0,0,7,1,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,1,2,5,0,0,0,0,0,0,"82"
"820702",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"82"
"820703",203,826,279,219,0,2,0,219,0,4.56630525437865,0,3,0,0,0,120,49,0,0,0,2,0,2,0,0,0,0,0,12,141,113,0,89,0,153,35,0,0,0,0,0,"82"
